sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
brand_franchise_stats,2020,외식,기타 외식,이제이피(주),어처구니없는두릉도원북촌순두부,31,13,2,0,1,542396,542396000,15721,15721000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,기타 외식,(주)하늘푸드시스템,어풍당당,7,4,0,0,0,842323,842323000,21716,21716000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,덤덤피자,덤덤뉴욕스타일(DUM DUM New York Style),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,청오디피케이(주),도미노피자,353,12,2,0,19,748081,748081000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)땡스,땡스피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,라오니,라오니피자,37,25,3,0,5,205056,205056000,14866,14866000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)세븐앤컴퍼니,차수학,309,58,47,350,0,2053,2053000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)데우스홀딩스,창의사고의 명품 하이츠,4,1,10,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)리딩엠,책읽기와 글쓰기 리딩엠,12,1,0,1,0,596243,596243000,19568,19568000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)청담러닝,청담 페이지바이페이지 프로젝트 독서논술 학원,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)마일스톤,큐리매쓰,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)클래스케이,클래스케이(CLASSkei),38,0,14,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)에듀뮤즈,튜터피디아(TUTORPEDIA),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)필아트에듀,필아트미술,36,20,2,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)매쓰러닝,필즈더클래식,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)타임교육,하이스트학원,12,2,2,0,0,132801,132801000,333,333000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,베이비엔젤스,5,1,0,1,0,203714,203714000,2294,2294000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)다솔코리아,블럭버스,35,2,8,0,3,106451,106451000,15436,15436000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,블럭앤퍼즐애플,10,2,0,0,0,222052,222052000,2783,2783000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)더캠트사업본부,블럭팡,64,3,8,9,3,40722,40722000,1489,1489000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)뽀로로파크,뽀로로파크,4,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),아이조은(주),쁘띠몽드(PETITMONDE),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)다솔코리아,삐삐하우스,1,0,2,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,상상노리,12,0,0,14,0,134513,134513000,889,889000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)클린스퀘어인터내셔널,워시아워(WASHHOUR),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)스마트워시,워시테리아,108,22,0,3,0,40719,40719000,1582,1582000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)월드크리닝,월드크리닝,473,59,33,20,63,91482,91482000,8182,8182000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)위니아에이드,위니아24크린샵,80,40,0,0,0,36916,36916000,2229,2229000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)민트크린,참좋은세탁소,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,크리닝마스터,최정민과함께하는 크리닝마스터,8,4,2,0,0,83644,83644000,6172,6172000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)크린에이드,크렌즈갤러리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)한솔교육,한솔교육국어수학지사,17,0,0,0,0,52782,52782000,1759,1759000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)한솔플러스,한솔플러스수학교실,1460,378,311,0,0,53187,53187000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (교과),(주)해법에듀,해법공부방,2573,457,369,150,0,23971,23971000,1622,1622000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)리드엔, 리드101 ,31,3,0,0,1,334228,334228000,9297,9297000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)3030영어,3030영어,826,195,19,56,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)3030영어,3030키즈,2,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),어세스먼트코리아,CIE 어학원,3,4,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)유베스타,CL어학원,10,2,1,0,1,22171,22171000,363,363000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)스토리에듀,ERC영어독서클럽,90,30,5,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)정상제이엘에스,JLS정상어학원,63,3,3,0,2,1077101,1077101000,7615,7615000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)리딩타운,MILC Learning(밀크러닝),13,15,2,0,0,5451,5451000,57,57000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)엔이능률,NE능률 주니어랩,605,49,68,2,11,18905,18905000,614,614000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)G1230FC,S&amp;Writing,51,8,5,0,4,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)와이비엠교육,YBM교육 학습지지사,21,0,0,0,0,8725,8725000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)와이비엠교육,YBM리딩클럽,729,58,23,0,2,11158,11158000,1278,1278000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)와이비엠교육,YBM홈스쿨,395,26,8,0,0,8394,8394000,1086,1086000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),새김교육(주),고래영어,9,9,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)글로링크에듀케이션,글로링크어학원,2,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)드림키오,드림키오,2,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)라이즈에듀케이션코리아,라이즈어학원,19,9,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)루크러닝,라하잉글리시,139,72,12,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)아발론교육,랭콘잉글리쉬,59,6,3,4,4,208473,208473000,1806,1806000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),로제타스톤코리아(유),로제타스톤,509,52,83,0,0,7364,7364000,380,380000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),㈜루시드,루시드영어,48,46,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),잉글리쉬윙(주),루체테어학원,41,9,0,5,0,296634,296634000,4058,4058000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)리딩리더,리딩리더 아카데미,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),리딩스타(주),리딩스타학원,6,2,1,0,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)리딩월드,리딩타운어학원,16,1,2,0,0,18533,18533000,132,132000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)리마커블교육,리마커블 잉글리시,8,8,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)리틀팍스,리틀팍스어학원,62,6,0,5,1,437376,437376000,5202,5202000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)메이플베어코리아,메이플베어,11,0,0,0,0,1593723,1593723000,6763,6763000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),(주)뮤엠교육,뮤엠영어,1925,199,180,0,94,44824,44824000,1742,1742000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,교육 (외국어),"키즈룹(주)(KidsLoopCo.,LTD)",바다나무잉글리시,11,5,0,0,0,147991,147991000,1925,1925000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,주점,맘에드는F&amp;B,더한잔,6,2,1,0,3,451211,451211000,11021,11021000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,레꼬마피자,레꼬마 피자&amp;타코,9,9,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,레코드피자,레코드피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,미래푸드,레트로지,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)다이닝팩토리,리골레토 시카고피자,10,0,5,0,1,472854,472854000,14916,14916000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,맥주를구한피자전포직영점,맥주를구한피자,7,7,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,몽피자,몽&#39;s 피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)세인에프앤씨,미사랑임실치즈피자,8,0,0,2,1,57819,57819000,4176,4176000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,외식그룹진밭,미스터파파임실치즈피자,19,0,0,0,0,33368,33368000,3393,3393000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)엠피그룹,미스터피자,235,8,0,32,9,349280,349280000,7871,7871000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,54번가푸드컨설팅,바이 더 피자 앤 치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)반올림식품,반올림피자샵,231,15,0,4,33,422230,422230000,29669,29669000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)한양물산,보스턴피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,브로스피자&amp;파스타본사,브로스피자&amp;파스타,2,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,업텐브로피자체인본부,브로피자,58,3,2,0,7,152159,152159000,12008,12008000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,블랙캡컴퍼니,블랙캡피자,2,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)빅스타푸드,빅스타피자(Bigstar Pizza),79,13,17,1,8,259250,259250000,19672,19672000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)프라이데이컴퍼니,빚짜(BEEZZA),10,4,2,0,0,270290,270290000,10295,10295000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)레드캡,빨간모자피자,19,6,0,3,2,250921,250921000,4287,4287000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)웰빙을만드는사람들,뽕뜨락피자,164,9,39,0,12,134515,134515000,9968,9968000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,서오릉피자,서오릉피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)나눔프랜차이즈,수타5900,63,6,0,4,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)스칼라,수피자,45,5,1,0,0,120372,120372000,9008,9008000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)더난푸드,아이러브피자,28,0,6,0,1,98578,98578000,8528,8528000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,(주)훌랄라,애플틴,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,외식,피자,어썸피자,어썸피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,크린시아,크린시아,19,11,1,0,2,65563,65563000,6571,6571000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)유니룩스,크린업24 빨래방,444,52,5,0,7,24660,24660000,2397,2397000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)크린에이드,크린에이드,427,97,0,37,23,49724,49724000,11252,11252000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,세탁,(주)월드씨앤에프,크린위드,166,16,40,0,3,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,상상블럭,37,0,0,11,0,116175,116175000,3793,3793000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,상상스케치,12,5,0,0,1,221240,221240000,7540,7540000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)슈슈봉봉프렌즈,슈슈봉봉,13,2,0,3,1,209474,209474000,2491,2491000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)키즈코리아,슈퍼윙스키즈카페,6,3,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),유한회사스위밍키즈,스위밍 키즈,6,2,0,0,0,196318,196318000,1510,1510000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)열린사람들,시크릿쥬쥬&또봇 프리미엄키즈카페,13,3,0,0,0,538097,538097000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,애플트리,15,0,0,6,0,110234,110234000,3600,3600000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)임서영영재교육연구소,영재들의오후학교,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)오르다코리아,오르다코리아,25,0,2,0,0,122965,122965000,3367,3367000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)아이들,와글아이,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)원더브라더스(WonderBrothers),원더볼즈 플레이파크,2,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)교원위즈,위즈아일랜드,22,2,3,0,0,749963,749963000,6279,6279000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)짐월드,짐보리플레이앤뮤직,27,2,2,1,1,219428,219428000,9019,9019000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)유베스타,차일드유,94,4,24,26,0,105512,105512000,2083,2083000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)열린사람들,콩순이키즈카페,5,5,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)케이아이피엔터테인먼트,큐리프리미엄키즈카페,11,11,0,0,0,257007,257007000,2555,2555000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플루션,키&amp;주파크,2,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,키즈사이언스,1,0,0,1,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,키즈스포츠클럽챔피언,17,8,0,2,0,616259,616259000,3036,3036000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이스원,타요키즈카페,34,1,3,0,0,544605,544605000,2952,2952000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)다담에프엔에스,트램폴린놀이방노리파크(NORIPARK),69,10,13,0,2,145598,145598000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)루치아컴퍼니,프레리 키즈카페,3,0,0,0,0,157337,157337000,1453,1453000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,플레이타임,30,3,0,12,0,182268,182268000,2490,2490000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),(주)플레이타임그룹,해피타임,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,유아 관련 (교육 외),헬로밀가루본사,헬로밀가루,20,4,0,2,2,197982,197982000,2864,2864000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,부동산 중개 ,(주)리맥스코리아,리맥스,22,6,2,0,0,519300,519300000,9388,9388000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,부동산 중개 ,에이스합동공인중개사사무소,에이스합동공인중개사사무소,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,부동산 중개 ,엠브이피빌딩중개프랜차이즈(주),엠브이피빌딩닷컴,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,부동산 중개 ,킹스마겐글로벌(주),킹스마겐,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,임대,(주)개러지키친,GARAGE KITCHEN(개러지키친),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,임대,(주)에스앤엘웍스,KITCHEN WORKS(키친웍스),0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,임대,(주)더프라자,더프라자골프스튜디오,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,임대,(주)모두벤쳐스,모두의 주방,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,기타 서비스,참손길공동체협동조합,참손길,6,0,0,0,1,277411,277411000,11086,11086000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,기타 서비스,(주)텍스토머,촘촘망,15,2,0,2,0,30106,30106000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,기타 서비스,최대섭대박김밥,최대섭대박김밥,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2020,서비스,기타 서비스,친정맘산후도우미,친정맘산후도우미,31,0,1,0,2,226853,226853000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
