id,sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption,hasStartupStats,franchiseFeeAmountRaw,franchiseFeeAmountKrwAssumed,educationFeeAmountRaw,educationFeeAmountKrwAssumed,depositAmountRaw,depositAmountKrwAssumed,otherStartupAmountRaw,otherStartupAmountKrwAssumed,startupTotalAmountRaw,startupTotalAmountKrwAssumed
2025||외식||주점||월하주||월하주,brand_franchise_stats,2025,외식,주점,월하주,월하주,4,4,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,117700,117700000,137200,137200000
2025||외식||기타 외식||제이에이치(JH)푸드||돼지기사,brand_franchise_stats,2025,외식,기타 외식,제이에이치(JH)푸드,돼지기사,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,4400,4400000,1100,1100000,0,0,34100,34100000,39600,39600000
2025||외식||기타 외식||제이더블유푸드(JW푸드)||두강곱창,brand_franchise_stats,2025,외식,기타 외식,제이더블유푸드(JW푸드),두강곱창,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,97350,97350000,118850,118850000
2025||외식||기타 외식||(주)뒷골목||뒷골목돗갈비,brand_franchise_stats,2025,외식,기타 외식,(주)뒷골목,뒷골목돗갈비,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,95700,95700000,117200,117200000
2025||외식||기타 외식||(주)들밥차반||들밥차반,brand_franchise_stats,2025,외식,기타 외식,(주)들밥차반,들밥차반,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,2000,2000000,102300,102300000,118600,118600000
2025||외식||치킨||푸드삼성||해뜰닭,brand_franchise_stats,2025,외식,치킨,푸드삼성,해뜰닭,4,1,0,1,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,1100,1100000,2000,2000000,27005,27005000,32305,32305000
2025||외식||치킨||(주)성지플러스||햇살이네 칼라닭강정,brand_franchise_stats,2025,외식,치킨,(주)성지플러스,햇살이네 칼라닭강정,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,0,0,38720,38720000,47520,47520000
2025||외식||치킨||맛미르에프엔비||혁계치킨,brand_franchise_stats,2025,외식,치킨,맛미르에프엔비,혁계치킨,3,1,0,2,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,55000,55000000,55000,55000000
2025||외식||치킨||현대옥프랜차이즈||현대옥치킨,brand_franchise_stats,2025,외식,치킨,현대옥프랜차이즈,현대옥치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,15840,15840000,3300,3300000,10000,10000000,67460,67460000,96600,96600000
2025||외식||치킨||만랩푸드||호랭이닭발,brand_franchise_stats,2025,외식,치킨,만랩푸드,호랭이닭발,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,2000,2000000,41800,41800000,51500,51500000
2025||외식||치킨||(주)가업에프씨||호박치킨,brand_franchise_stats,2025,외식,치킨,(주)가업에프씨,호박치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,0,0,46950,46950000,54650,54650000
2025||외식||치킨||(주)솔인||홀리도리,brand_franchise_stats,2025,외식,치킨,(주)솔인,홀리도리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,32700,32700000,32700,32700000
2025||외식||치킨||(주)맛깔||홈닭스,brand_franchise_stats,2025,외식,치킨,(주)맛깔,홈닭스,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,1000,1000000,52800,52800000,64800,64800000
2025||외식||치킨||(주)더블류스텔라||홈치킨,brand_franchise_stats,2025,외식,치킨,(주)더블류스텔라,홈치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,3000,3000000,56645,56645000,70645,70645000
2025||외식||치킨||세아씨앤푸드||홍단,brand_franchise_stats,2025,외식,치킨,세아씨앤푸드,홍단,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,8800,8800000,1100,1100000,3000,3000000,58850,58850000,71750,71750000
2025||외식||치킨||(주)참맛푸드||홍희통닭,brand_franchise_stats,2025,외식,치킨,(주)참맛푸드,홍희통닭,44,10,0,4,5,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,35120,35120000,45920,45920000
2025||외식||치킨||리치메이커||화닭 숯불 두마리치킨,brand_franchise_stats,2025,외식,치킨,리치메이커,화닭 숯불 두마리치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,33000,33000000,43800,43800000
2025||외식||치킨||(주)에이치브라더스||화르화르,brand_franchise_stats,2025,외식,치킨,(주)에이치브라더스,화르화르,27,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,2000,2000000,26000,26000000,28000,28000000
2025||외식||치킨||(주)제이에스딜리셔스||후라이드치킨ZIP,brand_franchise_stats,2025,외식,치킨,(주)제이에스딜리셔스,후라이드치킨ZIP,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,1100,1100000,3300,3300000,2000,2000000,64900,64900000,71300,71300000
2025||외식||치킨||(주)맛쎈푸드||훅스치킨,brand_franchise_stats,2025,외식,치킨,(주)맛쎈푸드,훅스치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,40150,40150000,50950,50950000
2025||외식||치킨||더에이치원(주)||흔한치킨,brand_franchise_stats,2025,외식,치킨,더에이치원(주),흔한치킨,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,3300,3300000,5000,5000000,41800,41800000,53400,53400000
2025||외식||피자||100년의피체리아||100년의피자 카페인시애틀,brand_franchise_stats,2025,외식,피자,100년의피체리아,100년의피자 카페인시애틀,9,2,2,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,5500,5500000,0,0,50050,50050000,55550,55550000
2025||외식||한식||(주)와이엔엠푸드||처음본 기력민물장어,brand_franchise_stats,2025,외식,한식,(주)와이엔엠푸드,처음본 기력민물장어,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,116600,116600000,133100,133100000
2025||외식||한식||(주)와이엔엠푸드||처음본 진곰탕,brand_franchise_stats,2025,외식,한식,(주)와이엔엠푸드,처음본 진곰탕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,3300,3300000,0,0,45100,45100000,51700,51700000
2025||외식||한식||비에스피푸드(BSPFood)||천가,brand_franchise_stats,2025,외식,한식,비에스피푸드(BSPFood),천가,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,2000,2000000,80850,80850000,91650,91650000
2025||외식||한식||농업회사법인(주)나눔||천년설렁탕,brand_franchise_stats,2025,외식,한식,농업회사법인(주)나눔,천년설렁탕,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,14300,14300000,5500,5500000,0,0,71500,71500000,91300,91300000
2025||외식||한식||(주)식스텐비즈||천사곱창,brand_franchise_stats,2025,외식,한식,(주)식스텐비즈,천사곱창,25,0,2,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,9900,9900000,1100,1100000,3000,3000000,45100,45100000,59100,59100000
2025||외식||한식||천상대게||천상대게,brand_franchise_stats,2025,외식,한식,천상대게,천상대게,13,1,1,0,1,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,1100,1100000,20000,20000000,55550,55550000,82150,82150000
2025||외식||한식||여주천서리막국수본점||천서리막국수,brand_franchise_stats,2025,외식,한식,여주천서리막국수본점,천서리막국수,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,68750,68750000,90250,90250000
2025||외식||한식||(주)사랑에프앤씨||천수식당,brand_franchise_stats,2025,외식,한식,(주)사랑에프앤씨,천수식당,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,5500,5500000,3000,3000000,90750,90750000,106950,106950000
2025||외식||한식||(주)인피트리||천시원 닭칼국수,brand_franchise_stats,2025,외식,한식,(주)인피트리,천시원 닭칼국수,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,8800,8800000,2200,2200000,2000,2000000,63800,63800000,76800,76800000
2025||외식||한식||천돈||천월천돈,brand_franchise_stats,2025,외식,한식,천돈,천월천돈,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,1000,1000000,41800,41800000,57100,57100000
2025||외식||한식||(주)천지에프엔비||천지 두루치기,brand_franchise_stats,2025,외식,한식,(주)천지에프엔비,천지 두루치기,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,5500,5500000,3000,3000000,20350,20350000,32150,32150000
2025||외식||한식||(주)펀앤아이||천통,brand_franchise_stats,2025,외식,한식,(주)펀앤아이,천통,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,1000,1000000,0,0,15300,15300000
2025||외식||한식||유니콘||천하제일불닭발,brand_franchise_stats,2025,외식,한식,유니콘,천하제일불닭발,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,3000,3000000,31397,31397000,45397,45397000
2025||외식||한식||유니콘||천하제일불닭발 샵인샵,brand_franchise_stats,2025,외식,한식,유니콘,천하제일불닭발 샵인샵,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,3000,3000000,12697,12697000,26697,26697000
2025||외식||한식||(주)고씨네푸드||천하제일솥뚜껑,brand_franchise_stats,2025,외식,한식,(주)고씨네푸드,천하제일솥뚜껑,2,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,5500,5500000,2000,2000000,68750,68750000,92750,92750000
2025||외식||한식||(주)에이치푸드빌||천하제일족발,brand_franchise_stats,2025,외식,한식,(주)에이치푸드빌,천하제일족발,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,5000,5000000,87650,87650000,106950,106950000
2025||외식||한식||SSF&C||천합칼국수,brand_franchise_stats,2025,외식,한식,SSF&C,천합칼국수,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,2200,2200000,5000,5000000,80850,80850000,93550,93550000
